player_id;player_name;team_id;team_name;clubs_in_season;position;minutes;reliability;official_rating;provisional_rating;shooting;passing;creation;technique;defensive_contribution;physical_impact;profile_score;performance_score;overall_precalibrated;calibration_adjustment;overall;form;form_trend;form_label;form_reliability;matches_in_form;club_form;club_form_trend;club_form_label;competition_id;competition_name;season;season_label
1165;Matheus Cunha;39;Wolves;Wolves / Manchester United;Attacker;5203.0;high;True;False;91.2;90.5;89.5;81.4;61.5;75.4;86.1;87.6;86.7;2.0;88.7;;;Non disponible;Non disponible;;32.0;-4.0;En baisse;39;Premier League;2024;2024-2025
18846;A. Wan-Bissaka;48;West Ham;West Ham / Manchester United;Defender;3155.0;high;True;False;62.7;87.5;88.8;90.4;91.8;88.7;89.9;79.4;85.7;2.1;87.7;;;Non disponible;Non disponible;;58.4;1.3;Stable;39;Premier League;2024;2024-2025
1460;B. Saka;42;Arsenal;Arsenal;Attacker;1735.0;high;True;False;85.0;92.1;91.4;82.6;58.5;77.1;84.5;86.3;85.2;2.0;87.2;;;Non disponible;Non disponible;;65.8;15.0;En hausse;39;Premier League;2024;2024-2025
20589;B. Mbeumo;55;Brentford;Brentford;Attacker;3417.0;high;True;False;91.8;86.9;84.0;79.1;56.4;64.8;82.8;85.0;83.7;2.2;85.9;;;Non disponible;Non disponible;;54.0;-15.0;En baisse;39;Premier League;2024;2024-2025
306;Mohamed Salah;40;Liverpool;Liverpool;Attacker;3377.0;high;True;False;92.1;93.2;89.7;68.0;41.9;50.4;79.7;89.5;83.6;2.2;85.8;;;Non disponible;Non disponible;;36.4;-6.7;En baisse;39;Premier League;2024;2024-2025
1422;J. Doku;50;Manchester City;Manchester City;Attacker;1532.0;high;True;False;77.3;85.8;88.8;91.1;64.1;84.9;83.4;82.4;83.0;2.2;85.2;;;Non disponible;Non disponible;;77.5;5.3;En hausse;39;Premier League;2024;2024-2025
157997;A. Diallo;33;Manchester United;Manchester United;Attacker;1901.0;high;True;False;86.1;90.9;88.4;75.9;65.2;71.7;82.3;84.0;83.0;2.2;85.1;;;Non disponible;Non disponible;;43.8;9.3;En hausse;39;Premier League;2024;2024-2025
152982;C. Palmer;49;Chelsea;Chelsea;Midfielder;3199.0;high;True;False;90.8;93.7;89.2;80.6;50.2;72.6;79.7;87.9;83.0;2.1;85.0;;;Non disponible;Non disponible;;73.1;8.0;En hausse;39;Premier League;2024;2024-2025
18784;J. Maddison;47;Tottenham;Tottenham;Midfielder;1817.0;high;True;False;86.5;88.3;89.4;78.5;68.1;82.4;82.2;82.6;82.4;2.1;84.5;;;Non disponible;Non disponible;;25.0;-2.7;Stable;39;Premier League;2024;2024-2025
266657;Sávio;50;Manchester City;Manchester City;Attacker;1770.0;high;True;False;75.5;90.7;90.6;86.1;58.2;72.0;80.1;82.7;81.2;2.3;83.5;;;Non disponible;Non disponible;;77.5;5.3;En hausse;39;Premier League;2024;2024-2025
19586;E. Eze;52;Crystal Palace;Crystal Palace;Midfielder;2603.0;high;True;False;80.8;89.7;89.5;82.8;57.4;73.8;79.6;81.9;80.6;2.4;82.9;;;Non disponible;Non disponible;;62.8;2.7;Stable;39;Premier League;2024;2024-2025
10135;Bruno Guimarães;34;Newcastle;Newcastle;Midfielder;3282.0;high;True;False;70.0;82.5;81.9;82.5;76.3;83.1;80.2;80.0;80.1;2.4;82.5;;;Non disponible;Non disponible;;40.8;-15.0;En baisse;39;Premier League;2024;2024-2025
10329;João Pedro;51;Brighton;Brighton / Chelsea;Attacker;3908.0;high;True;False;89.6;80.9;84.8;64.5;53.1;72.4;80.5;79.4;80.0;2.3;82.4;;;Non disponible;Non disponible;;80.4;5.3;En hausse;39;Premier League;2024;2024-2025
19281;A. Semenyo;35;Bournemouth;Bournemouth;Attacker;3209.0;high;True;False;84.3;78.5;79.8;82.9;64.5;67.0;79.6;80.2;79.8;2.3;82.1;;;Non disponible;Non disponible;;52.6;1.3;Stable;39;Premier League;2024;2024-2025
2298;C. Hudson-Odoi;65;Nottingham Forest;Nottingham Forest;Attacker;2218.0;high;True;False;82.5;86.1;79.1;85.8;51.2;66.6;79.6;79.3;79.5;2.3;81.8;;;Non disponible;Non disponible;;45.2;6.7;En hausse;39;Premier League;2024;2024-2025
18;J. Sancho;49;Chelsea;Chelsea / Manchester United;Attacker;1764.0;high;True;False;81.4;92.3;90.4;80.9;59.2;73.9;82.0;75.2;79.3;2.2;81.6;;;Non disponible;Non disponible;;73.1;8.0;En hausse;39;Premier League;2024;2024-2025
162714;A. Onana;66;Aston Villa;Aston Villa / Everton;Midfielder;1631.0;high;True;False;74.8;73.6;70.6;89.9;91.3;91.6;81.8;75.6;79.3;2.3;81.6;;;Non disponible;Non disponible;;59.9;-4.0;En baisse;39;Premier League;2024;2024-2025
15908;M. Damsgaard;55;Brentford;Brentford;Midfielder;2930.0;high;True;False;61.4;88.5;86.3;83.1;71.9;69.0;78.7;80.2;79.3;2.2;81.5;;;Non disponible;Non disponible;;54.0;-15.0;En baisse;39;Premier League;2024;2024-2025
1864;Pedro Neto;49;Chelsea;Chelsea / Wolves;Attacker;2267.0;high;True;False;80.7;93.4;93.2;72.7;70.8;73.3;80.9;76.3;79.1;2.2;81.3;;;Non disponible;Non disponible;;73.1;8.0;En hausse;39;Premier League;2024;2024-2025
186;Son Heung-Min;47;Tottenham;Tottenham;Attacker;2116.0;high;True;False;87.3;90.0;87.3;66.0;45.6;53.6;77.4;81.3;78.9;2.2;81.1;;;Non disponible;Non disponible;;25.0;-2.7;Stable;39;Premier League;2024;2024-2025
19549;A. Robinson;36;Fulham;Fulham;Defender;3167.0;high;True;False;37.9;77.5;78.9;73.5;82.8;76.0;78.9;78.7;78.8;2.1;81.0;;;Non disponible;Non disponible;;42.3;4.0;En hausse;39;Premier League;2024;2024-2025
1455;A. Iwobi;36;Fulham;Fulham;Attacker;2994.0;high;True;False;85.0;86.3;81.7;77.1;52.9;52.3;77.0;81.6;78.8;2.2;81.0;;;Non disponible;Non disponible;;42.3;4.0;En hausse;39;Premier League;2024;2024-2025
2936;J. Tarkowski;45;Everton;Everton;Defender;2924.0;high;True;False;56.7;56.1;56.1;66.9;82.7;83.4;76.8;81.3;78.6;2.1;80.8;;;Non disponible;Non disponible;;76.0;13.3;En hausse;39;Premier League;2024;2024-2025
792;J. Kluivert;35;Bournemouth;Bournemouth;Attacker;2356.0;high;True;False;88.1;85.4;84.3;71.8;51.4;54.9;78.2;79.2;78.6;2.1;80.7;;;Non disponible;Non disponible;;52.6;1.3;Stable;39;Premier League;2024;2024-2025
19428;J. Bowen;48;West Ham;West Ham;Attacker;2979.0;high;True;False;89.7;83.9;84.5;61.7;58.2;58.1;77.7;79.9;78.6;2.0;80.6;;;Non disponible;Non disponible;;58.4;1.3;Stable;39;Premier League;2024;2024-2025
311334;F. Buonanotte;46;Leicester;Leicester / Brighton;Midfielder;1515.0;high;True;False;80.5;91.4;90.0;68.3;88.9;73.6;82.8;72.2;78.6;2.1;80.6;;;Non disponible;Non disponible;;51.1;1.3;Stable;39;Premier League;2024;2024-2025
19720;T. Chalobah;52;Crystal Palace;Crystal Palace / Chelsea;Defender;1063.0;medium;True;False;74.2;87.6;68.4;72.4;80.5;83.9;81.3;74.3;78.5;2.0;80.5;;;Non disponible;Non disponible;;62.8;2.7;Stable;39;Premier League;2024;2024-2025
136723;N. Madueke;49;Chelsea;Chelsea;Attacker;2049.0;high;True;False;86.6;82.6;80.8;76.1;55.5;63.2;79.0;77.1;78.2;2.0;80.2;;;Non disponible;Non disponible;;73.1;8.0;En hausse;39;Premier League;2024;2024-2025
18929;D. McNeil;45;Everton;Everton;Attacker;1376.0;high;True;False;78.8;91.2;88.5;79.8;52.5;56.7;77.2;79.7;78.2;2.0;80.2;;;Non disponible;Non disponible;;76.0;13.3;En hausse;39;Premier League;2024;2024-2025
18592;I. Ndiaye;45;Everton;Everton;Attacker;2441.0;high;True;False;85.9;63.6;65.2;82.9;71.5;79.3;79.0;77.0;78.2;1.9;80.1;;;Non disponible;Non disponible;;76.0;13.3;En hausse;39;Premier League;2024;2024-2025
81573;Omar Marmoush;50;Manchester City;Manchester City;Attacker;1190.0;medium;True;False;85.5;73.4;69.5;72.7;57.2;63.4;75.5;82.1;78.1;1.9;80.1;;;Non disponible;Non disponible;;77.5;5.3;En hausse;39;Premier League;2024;2024-2025
138787;A. Gordon;34;Newcastle;Newcastle;Attacker;2444.0;high;True;False;77.5;87.1;85.5;72.2;56.5;77.9;78.5;77.5;78.1;1.9;80.0;;;Non disponible;Non disponible;;40.8;-15.0;En baisse;39;Premier League;2024;2024-2025
284797;D. Ouattara;55;Brentford;Brentford / Bournemouth;Attacker;4021.0;high;True;False;78.4;84.6;82.9;80.5;69.2;67.9;78.0;77.4;77.8;1.9;79.7;;;Non disponible;Non disponible;;54.0;-15.0;En baisse;39;Premier League;2024;2024-2025
21138;R. Aït-Nouri;39;Wolves;Wolves / Manchester City;Defender;6257.0;high;True;False;77.0;81.1;83.9;83.1;75.1;82.1;78.7;76.2;77.7;1.9;79.6;;;Non disponible;Non disponible;;32.0;-4.0;En baisse;39;Premier League;2024;2024-2025
2864;A. Isak;34;Newcastle;Newcastle;Attacker;2769.0;high;True;False;91.9;80.3;79.0;67.2;40.5;41.3;75.1;81.6;77.7;1.9;79.6;;;Non disponible;Non disponible;;40.8;-15.0;En baisse;39;Premier League;2024;2024-2025
138908;E. Anderson;65;Nottingham Forest;Nottingham Forest / Newcastle;Midfielder;2742.0;high;True;False;62.1;76.1;80.5;81.2;82.0;83.2;78.5;76.5;77.7;1.9;79.6;;;Non disponible;Non disponible;;45.2;6.7;En hausse;39;Premier League;2024;2024-2025
6716;A. Mac Allister;40;Liverpool;Liverpool;Midfielder;2607.0;high;True;False;77.7;83.6;78.7;62.6;76.3;73.2;75.6;80.9;77.7;1.8;79.5;;;Non disponible;Non disponible;;36.4;-6.7;En baisse;39;Premier League;2024;2024-2025
1125;R. Christie;35;Bournemouth;Bournemouth;Midfielder;2131.0;high;True;False;74.4;85.1;79.4;73.9;79.2;68.1;77.4;78.0;77.7;1.8;79.5;;;Non disponible;Non disponible;;52.6;1.3;Stable;39;Premier League;2024;2024-2025
19221;H. Wilson;36;Fulham;Fulham;Attacker;1163.0;medium;True;False;85.5;82.2;75.5;69.3;62.1;69.8;77.7;77.5;77.7;1.8;79.5;;;Non disponible;Non disponible;;42.3;4.0;En hausse;39;Premier League;2024;2024-2025
138780;N. Williams;65;Nottingham Forest;Nottingham Forest;Defender;2599.0;high;True;False;59.5;62.1;68.1;68.8;82.0;86.3;78.7;76.1;77.6;1.8;79.4;;;Non disponible;Non disponible;;45.2;6.7;En hausse;39;Premier League;2024;2024-2025
545;N. Mazraoui;33;Manchester United;Manchester United;Defender;2848.0;high;True;False;48.9;62.3;64.2;77.9;82.7;83.7;78.8;75.6;77.5;1.7;79.3;;;Non disponible;Non disponible;;43.8;9.3;En hausse;39;Premier League;2024;2024-2025
1161;E. Smith Rowe;36;Fulham;Fulham / Arsenal;Midfielder;2061.0;high;True;False;78.9;89.3;86.1;75.2;76.1;67.2;79.6;74.5;77.6;1.8;79.3;;;Non disponible;Non disponible;;42.3;4.0;En hausse;39;Premier League;2024;2024-2025
2926;Y. Tielemans;66;Aston Villa;Aston Villa;Midfielder;3032.0;high;True;False;69.9;52.1;83.5;78.4;76.0;83.2;73.0;83.9;77.4;1.7;79.1;;;Non disponible;Non disponible;;59.9;-4.0;En baisse;39;Premier League;2024;2024-2025
18746;M. Gibbs-White;65;Nottingham Forest;Nottingham Forest;Midfielder;2822.0;high;True;False;76.7;84.7;83.5;70.6;63.7;65.6;74.7;81.3;77.3;1.7;79.1;;;Non disponible;Non disponible;;45.2;6.7;En hausse;39;Premier League;2024;2024-2025
1946;L. Trossard;42;Arsenal;Arsenal;Attacker;2551.0;high;True;False;80.9;82.3;84.1;77.1;51.1;61.7;77.1;77.6;77.3;1.7;79.0;;;Non disponible;Non disponible;;65.8;15.0;En hausse;39;Premier League;2024;2024-2025
204039;D. Udogie;47;Tottenham;Tottenham;Defender;1933.0;high;True;False;53.0;66.6;67.7;64.7;80.9;85.9;78.3;75.6;77.2;1.7;78.9;;;Non disponible;Non disponible;;25.0;-2.7;Stable;39;Premier League;2024;2024-2025
270508;L. Ugochukwu;41;Southampton;Southampton / Chelsea;Midfielder;1663.0;high;True;False;56.3;81.6;80.7;89.9;90.9;85.3;82.5;69.1;77.2;1.7;78.8;;;Non disponible;Non disponible;;25.0;-2.7;Stable;39;Premier League;2024;2024-2025
19587;R. Manning;41;Southampton;Southampton;Defender;1470.0;high;True;False;53.5;87.3;77.3;65.3;75.7;81.4;77.8;75.7;77.0;1.7;78.7;;;Non disponible;Non disponible;;25.0;-2.7;Stable;39;Premier League;2024;2024-2025
2291;M. Kovačić;50;Manchester City;Manchester City;Midfielder;2207.0;high;True;False;75.8;68.2;74.2;79.0;71.3;74.3;73.4;82.3;77.0;1.7;78.6;;;Non disponible;Non disponible;;77.5;5.3;En hausse;39;Premier League;2024;2024-2025
153430;A. Elanga;65;Nottingham Forest;Nottingham Forest / Newcastle;Attacker;5019.0;high;True;False;85.4;86.8;86.5;62.5;46.0;62.0;77.2;76.4;76.9;1.6;78.5;;;Non disponible;Non disponible;;45.2;6.7;En hausse;39;Premier League;2024;2024-2025
36922;S. van den Berg;55;Brentford;Brentford / Liverpool;Defender;2588.0;high;True;False;52.3;53.2;48.5;63.6;89.6;78.8;77.9;75.1;76.8;1.6;78.4;;;Non disponible;Non disponible;;54.0;-15.0;En baisse;39;Premier League;2024;2024-2025
18883;D. Solanke;47;Tottenham;Tottenham / Bournemouth;Attacker;2205.0;high;True;False;89.0;74.5;81.9;63.7;66.1;73.0;79.4;73.0;76.8;1.6;78.4;;;Non disponible;Non disponible;;25.0;-2.7;Stable;39;Premier League;2024;2024-2025
18753;Adama Traoré;36;Fulham;Fulham;Attacker;1794.0;high;True;False;72.9;88.7;89.4;86.9;53.0;77.5;79.8;72.1;76.7;1.6;78.3;;;Non disponible;Non disponible;;42.3;4.0;En hausse;39;Premier League;2024;2024-2025
19170;M. Rogers;66;Aston Villa;Aston Villa;Attacker;3129.0;high;True;False;81.2;82.9;86.0;74.4;56.4;61.6;77.2;75.8;76.6;1.6;78.2;;;Non disponible;Non disponible;;59.9;-4.0;En baisse;39;Premier League;2024;2024-2025
2937;D. Rice;42;Arsenal;Arsenal;Midfielder;2833.0;high;True;False;71.4;87.8;78.4;63.1;67.2;59.9;72.3;83.0;76.6;1.6;78.2;;;Non disponible;Non disponible;;65.8;15.0;En hausse;39;Premier League;2024;2024-2025
20649;Y. Wissa;55;Brentford;Brentford;Attacker;2929.0;high;True;False;92.3;70.1;70.9;58.0;50.5;59.2;74.9;79.1;76.6;1.5;78.1;;;Non disponible;Non disponible;;54.0;-15.0;En baisse;39;Premier League;2024;2024-2025
383685;Y. Minteh;51;Brighton;Brighton / Newcastle;Attacker;1855.0;high;True;False;83.1;80.2;80.5;75.3;67.0;64.8;77.7;75.0;76.6;1.5;78.1;;;Non disponible;Non disponible;;80.4;5.3;En hausse;39;Premier League;2024;2024-2025
47519;Pedro Porro;47;Tottenham;Tottenham;Defender;2609.0;high;True;False;61.4;88.0;80.3;56.4;77.5;66.4;74.2;80.1;76.5;1.5;78.0;;;Non disponible;Non disponible;;25.0;-2.7;Stable;39;Premier League;2024;2024-2025
13736;D. Muñoz;52;Crystal Palace;Crystal Palace;Defender;3233.0;high;True;False;76.2;79.1;73.5;54.7;80.8;70.2;75.4;77.7;76.3;1.5;77.8;;;Non disponible;Non disponible;;62.8;2.7;Stable;39;Premier League;2024;2024-2025
284492;L. Hall;34;Newcastle;Newcastle / Chelsea;Defender;2192.0;high;True;False;44.7;67.2;75.1;71.9;75.5;71.9;72.8;81.5;76.2;1.5;77.7;;;Non disponible;Non disponible;;40.8;-15.0;En baisse;39;Premier League;2024;2024-2025
19245;M. Tavernier;35;Bournemouth;Bournemouth;Midfielder;1938.0;high;True;False;72.8;87.6;84.8;71.5;64.2;68.7;75.9;76.8;76.3;1.5;77.7;;;Non disponible;Non disponible;;52.6;1.3;Stable;39;Premier League;2024;2024-2025
336585;Mateus Fernandes;41;Southampton;Southampton;Midfielder;2922.0;high;True;False;73.9;73.2;77.4;78.2;78.1;82.4;77.2;74.8;76.2;1.4;77.6;;;Non disponible;Non disponible;;25.0;-2.7;Stable;39;Premier League;2024;2024-2025
152856;Evanilson;35;Bournemouth;Bournemouth;Attacker;2335.0;high;True;False;87.5;71.9;67.3;63.8;47.0;68.0;75.0;77.8;76.1;1.4;77.6;;;Non disponible;Non disponible;;52.6;1.3;Stable;39;Premier League;2024;2024-2025
161948;L. Delap;57;Ipswich;Ipswich / Manchester City;Attacker;2612.0;high;True;False;88.7;64.3;71.4;80.6;45.2;64.6;77.9;73.3;76.1;1.4;77.5;;;Non disponible;Non disponible;;25.0;-2.7;Stable;39;Premier League;2024;2024-2025
47547;Álex Moreno;65;Nottingham Forest;Nottingham Forest / Aston Villa;Defender;959.0;medium;True;False;53.4;78.8;79.0;73.8;90.1;70.7;81.3;68.4;76.1;1.4;77.5;;;Non disponible;Non disponible;;45.2;6.7;En hausse;39;Premier League;2024;2024-2025
356041;C. Baleba;51;Brighton;Brighton;Midfielder;2670.0;high;True;False;68.2;66.4;69.6;85.1;84.2;84.3;76.2;75.6;76.0;1.4;77.4;;;Non disponible;Non disponible;;80.4;5.3;En hausse;39;Premier League;2024;2024-2025
747;Casemiro;33;Manchester United;Manchester United;Midfielder;1513.0;high;True;False;67.3;77.4;63.2;61.5;83.3;86.3;73.3;79.9;75.9;1.4;77.3;;;Non disponible;Non disponible;;43.8;9.3;En hausse;39;Premier League;2024;2024-2025
2887;R. Jiménez;36;Fulham;Fulham;Attacker;2505.0;high;True;False;83.4;69.4;71.7;65.9;62.6;73.9;75.5;76.3;75.8;1.4;77.2;;;Non disponible;Non disponible;;42.3;4.0;En hausse;39;Premier League;2024;2024-2025
657;K. Tete;36;Fulham;Fulham;Defender;1779.0;high;True;False;48.0;55.9;62.7;71.0;83.9;73.9;75.2;76.7;75.8;1.3;77.2;;;Non disponible;Non disponible;;42.3;4.0;En hausse;39;Premier League;2024;2024-2025
2218;I. Sarr;52;Crystal Palace;Crystal Palace;Attacker;2719.0;high;True;False;85.0;83.0;80.2;55.5;52.8;63.6;74.9;77.2;75.8;1.3;77.1;;;Non disponible;Non disponible;;62.8;2.7;Stable;39;Premier League;2024;2024-2025
41621;Matheus Nunes;50;Manchester City;Manchester City;Midfielder;1682.0;high;True;False;67.9;75.7;79.4;76.6;68.5;65.4;73.0;80.1;75.8;1.3;77.1;;;Non disponible;Non disponible;;77.5;5.3;En hausse;39;Premier League;2024;2024-2025
129033;J. Gvardiol;50;Manchester City;Manchester City;Defender;3279.0;high;True;False;68.6;55.7;56.5;73.8;74.0;73.6;70.8;83.1;75.7;1.3;77.0;;;Non disponible;Non disponible;;77.5;5.3;En hausse;39;Premier League;2024;2024-2025
1485;Bruno Fernandes;33;Manchester United;Manchester United;Midfielder;3024.0;high;True;False;77.6;47.8;86.8;62.9;72.1;69.7;67.9;87.3;75.7;1.3;76.9;;;Non disponible;Non disponible;;43.8;9.3;En hausse;39;Premier League;2024;2024-2025
1096;D. Szoboszlai;40;Liverpool;Liverpool;Midfielder;2495.0;high;True;False;81.0;89.0;81.7;72.9;57.0;55.6;73.6;78.6;75.6;1.3;76.8;;;Non disponible;Non disponible;;36.4;-6.7;En baisse;39;Premier League;2024;2024-2025
195106;Rodrigo Muniz;36;Fulham;Fulham;Attacker;950.0;medium;True;False;85.9;64.5;69.2;66.6;65.3;82.9;77.5;72.6;75.6;1.2;76.8;;;Non disponible;Non disponible;;42.3;4.0;En hausse;39;Premier League;2024;2024-2025
1100;E. Haaland;50;Manchester City;Manchester City;Attacker;2741.0;high;True;False;92.9;71.4;66.9;53.8;42.3;47.6;71.7;81.1;75.4;1.2;76.7;;;Non disponible;Non disponible;;77.5;5.3;En hausse;39;Premier League;2024;2024-2025
30776;C. Romero;47;Tottenham;Tottenham;Defender;1421.0;high;True;False;71.9;77.4;54.1;58.8;76.3;78.3;74.8;76.6;75.5;1.2;76.7;;;Non disponible;Non disponible;;25.0;-2.7;Stable;39;Premier League;2024;2024-2025
31146;S. Tonali;34;Newcastle;Newcastle;Midfielder;2631.0;high;True;False;74.9;71.5;71.1;79.5;73.0;73.9;73.8;77.1;75.1;1.2;76.4;;;Non disponible;Non disponible;;40.8;-15.0;En baisse;39;Premier League;2024;2024-2025
19030;"M. O&apos;Riley";51;Brighton;Brighton;Midfielder;938.0;medium;True;False;75.1;85.6;79.9;76.6;69.7;65.8;76.2;73.5;75.1;1.3;76.4;;;Non disponible;Non disponible;;80.4;5.3;En hausse;39;Premier League;2024;2024-2025
19235;D. Spence;47;Tottenham;Tottenham;Defender;1788.0;high;True;False;63.3;60.1;70.3;79.5;80.3;80.7;77.0;72.1;75.0;1.2;76.3;;;Non disponible;Non disponible;;25.0;-2.7;Stable;39;Premier League;2024;2024-2025
19192;J. Ramsey;66;Aston Villa;Aston Villa / Newcastle;Midfielder;3259.0;high;True;False;60.2;76.8;80.3;88.6;64.3;78.2;76.0;73.3;74.9;1.2;76.2;;;Non disponible;Non disponible;;59.9;-4.0;En baisse;39;Premier League;2024;2024-2025
283;T. Alexander-Arnold;40;Liverpool;Liverpool;Defender;2377.0;high;True;False;64.0;90.2;80.0;62.4;75.3;55.1;70.9;81.2;75.0;1.2;76.2;;;Non disponible;Non disponible;;36.4;-6.7;En baisse;39;Premier League;2024;2024-2025
313236;E. Nwaneri;42;Arsenal;Arsenal;Midfielder;946.0;medium;True;False;84.8;79.5;79.6;84.2;59.6;65.5;75.4;74.1;74.9;1.2;76.1;;;Non disponible;Non disponible;;65.8;15.0;En hausse;39;Premier League;2024;2024-2025
19191;J.  McGinn;66;Aston Villa;Aston Villa;Midfielder;2247.0;high;True;False;57.2;77.7;78.8;82.7;62.2;81.8;74.7;74.9;74.8;1.2;76.0;;;Non disponible;Non disponible;;59.9;-4.0;En baisse;39;Premier League;2024;2024-2025
125743;Beto;45;Everton;Everton;Attacker;1529.0;high;True;False;87.8;65.0;64.3;75.8;59.3;74.3;77.5;70.8;74.8;1.2;76.0;;;Non disponible;Non disponible;;76.0;13.3;En hausse;39;Premier League;2024;2024-2025
135068;E. Agbadou;39;Wolves;Wolves;Defender;1411.0;high;True;False;62.3;78.0;53.3;75.9;73.0;70.2;72.5;78.2;74.8;1.2;76.0;;;Non disponible;Non disponible;;32.0;-4.0;En baisse;39;Premier League;2024;2024-2025
47311;Mikel Merino;42;Arsenal;Arsenal;Midfielder;1581.0;high;True;False;81.6;72.0;71.1;66.3;78.0;76.3;73.4;76.8;74.8;1.2;75.9;;;Non disponible;Non disponible;;65.8;15.0;En hausse;39;Premier League;2024;2024-2025
631;P. Foden;50;Manchester City;Manchester City;Midfielder;1786.0;high;True;False;79.3;89.8;79.8;62.6;49.6;58.2;70.5;80.8;74.6;1.2;75.8;;;Non disponible;Non disponible;;77.5;5.3;En hausse;39;Premier League;2024;2024-2025
92993;M. Wieffer;51;Brighton;Brighton;Midfielder;1045.0;medium;True;False;69.6;75.5;75.9;67.4;83.7;82.4;75.9;72.7;74.6;1.2;75.8;;;Non disponible;Non disponible;;80.4;5.3;En hausse;39;Premier League;2024;2024-2025
629;K. De Bruyne;50;Manchester City;Manchester City;Midfielder;1715.0;high;True;False;77.0;91.6;84.4;62.4;47.9;46.4;69.4;82.4;74.6;1.1;75.7;;;Non disponible;Non disponible;;77.5;5.3;En hausse;39;Premier League;2024;2024-2025
30435;D. Kulusevski;47;Tottenham;Tottenham;Midfielder;2390.0;high;True;False;83.8;92.8;85.8;61.4;63.7;58.4;74.9;73.8;74.4;1.1;75.6;;;Non disponible;Non disponible;;25.0;-2.7;Stable;39;Premier League;2024;2024-2025
129711;B. Johnson;47;Tottenham;Tottenham;Attacker;2178.0;high;True;False;82.4;68.2;70.8;66.1;55.4;60.2;72.4;77.5;74.4;1.1;75.6;;;Non disponible;Non disponible;;25.0;-2.7;Stable;39;Premier League;2024;2024-2025
25927;J. Mateta;52;Crystal Palace;Crystal Palace;Attacker;2658.0;high;True;False;90.4;71.8;69.3;64.2;47.0;54.3;74.2;74.4;74.3;1.1;75.4;;;Non disponible;Non disponible;;62.8;2.7;Stable;39;Premier League;2024;2024-2025
18947;M. Lemina;39;Wolves;Wolves;Midfielder;1363.0;high;True;False;65.0;64.0;69.3;75.4;85.2;78.4;72.9;76.5;74.3;1.1;75.4;;;Non disponible;Non disponible;;32.0;-4.0;En baisse;39;Premier League;2024;2024-2025
19733;F. Downes;41;Southampton;Southampton / West Ham;Midfielder;2156.0;high;True;False;66.4;76.9;67.1;73.2;92.0;83.8;77.0;69.9;74.2;1.1;75.3;;;Non disponible;Non disponible;;25.0;-2.7;Stable;39;Premier League;2024;2024-2025
894;A. Young;45;Everton;Everton;Defender;1868.0;high;True;False;68.9;76.2;72.1;60.0;76.2;74.0;74.1;73.7;74.0;1.1;75.1;;;Non disponible;Non disponible;;76.0;13.3;En hausse;39;Premier League;2024;2024-2025
169;K. Trippier;34;Newcastle;Newcastle;Defender;1310.0;medium;True;False;49.9;80.6;74.4;62.1;72.8;73.7;73.1;75.1;73.9;1.1;75.1;;;Non disponible;Non disponible;;40.8;-15.0;En baisse;39;Premier League;2024;2024-2025
49;T. Partey;42;Arsenal;Arsenal;Midfielder;2798.0;high;True;False;68.6;56.5;65.8;77.2;80.2;78.7;70.5;79.1;73.9;1.1;75.0;;;Non disponible;Non disponible;;65.8;15.0;En hausse;39;Premier League;2024;2024-2025
270510;M. Tel;47;Tottenham;Tottenham;Attacker;913.0;medium;True;False;80.3;76.4;75.9;63.9;61.2;65.3;73.6;74.3;73.9;1.1;75.0;;;Non disponible;Non disponible;;25.0;-2.7;Stable;39;Premier League;2024;2024-2025
5996;E. Fernández;49;Chelsea;Chelsea;Midfielder;2948.0;high;True;False;77.6;47.3;85.7;73.6;64.8;68.4;68.1;82.4;73.9;1.1;74.9;;;Non disponible;Non disponible;;73.1;8.0;En hausse;39;Premier League;2024;2024-2025
157052;R. Calafiori;42;Arsenal;Arsenal;Defender;984.0;medium;True;False;77.9;61.3;65.5;76.6;76.1;74.1;73.2;74.7;73.8;1.1;74.9;;;Non disponible;Non disponible;;65.8;15.0;En hausse;39;Premier League;2024;2024-2025
1646;Lucas Paquetá;48;West Ham;West Ham;Midfielder;2384.0;high;True;False;63.6;79.8;67.9;73.9;73.7;79.1;73.8;73.6;73.7;1.1;74.8;;;Non disponible;Non disponible;;58.4;1.3;Stable;39;Premier League;2024;2024-2025
269;C. Nkunku;49;Chelsea;Chelsea;Attacker;912.0;medium;True;False;83.0;76.5;76.7;65.6;64.0;63.6;74.8;72.2;73.8;1.1;74.8;;;Non disponible;Non disponible;;73.1;8.0;En hausse;39;Premier League;2024;2024-2025
19163;J. Murphy;34;Newcastle;Newcastle;Midfielder;2379.0;high;True;False;78.6;83.3;83.3;74.8;50.1;48.1;70.4;78.6;73.7;1.0;74.7;;;Non disponible;Non disponible;;40.8;-15.0;En baisse;39;Premier League;2024;2024-2025
2724;L. Digne;66;Aston Villa;Aston Villa;Defender;2358.0;high;True;False;50.9;80.1;72.8;62.1;72.6;72.3;72.5;75.4;73.7;1.0;74.7;;;Non disponible;Non disponible;;59.9;-4.0;En baisse;39;Premier League;2024;2024-2025
283058;N. Jackson;49;Chelsea;Chelsea;Attacker;2238.0;high;True;False;87.6;74.2;76.2;58.4;47.8;53.5;73.2;74.4;73.7;1.0;74.7;;;Non disponible;Non disponible;;73.1;8.0;En hausse;39;Premier League;2024;2024-2025
